Id;ASIN;Group;Salesrank;Reviews;avg rating;Title
298156;0743427084;Book;3733;24;4.5;How to Practice : The Way to a Meaningful Life
298195;6302453267;Video;3224;73;4.5;Until the End of the World
298201;6303451462;Video;3445;18;4.0;Absence of Malice
298202;B00005K30X;Book;1025;234;4.5;Sink Reflections
298205;068983571X;Book;2447;98;4.5;Hound of the Baskervilles (Aladdin Classics)
298265;0446529117;Book;1513;57;4.5;It's Your Ship: Management Techniques from the Best Damn Ship in the Navy
298306;0842332286;Book;2744;269;3.5;The Mark: The Beast Rules the World (Left Behind No. 8)
298409;0689806590;Book;3840;84;4.5;Bunnicula: A Rabbit-Tale of Mystery
298446;006029809X;Book;1609;125;4.0;"The Trouble Begins: A Box of Unfortunate Events, Books 1-3 (The Bad Beginning; The Reptile Room; The Wide Window)"
298454;6304681496;Video;4691;151;4.0;Con Air
298697;B000002U2Q;Music;2648;417;4.5;So Much for the Afterglow
298700;B000002U2S;Music;3126;46;4.5;Dandy Warhols Come Down
298713;0812932358;Book;2417;30;4.5;100 Questions Every First-Time Home Buyer Should Ask : With Answers from Top Brokers from Around the Country (100 Questions Every First-Time Home Buyer Should Ask)
298756;6302864704;Video;4901;7;5.0;Pantera: Vulgar Video
298853;6304109318;Video;4853;48;4.0;Mary Reilly
298915;0761120165;Book;4513;6;4.0;Beer-Can Chicken: And 74 Other Offbeat Recipes for the Grill
298948;B000001FQV;Music;3298;25;4.5;Avalon Sunset
298959;155643233X;Book;3457;31;4.5;Waking the Tiger : Healing Trauma : The Innate Capacity to Transform Overwhelming Experiences
298963;1585421170;Book;1266;44;4.5;The Lost Daughters of China
298979;B000008JUM;Music;3029;26;3.5;Red Hot & Blue: Cole Porter Tribute
298994;B000008JU2;Music;4429;11;4.0;Best of Real Life: Send Me An Angel
299013;0790736527;Video;2544;190;4.0;The Devil's Advocate
299018;B00000J7SS;Music;1844;95;4.5;Bitches Brew
299060;B00000J7S8;Music;1294;363;4.5;When I Look in Your Eyes
299107;6304178360;Video;1247;76;4.5;Cemetery Man
299232;B000002AL8;Music;4191;9;5.0;Dave Brubeck - Greatest Hits
299327;0385148038;Book;1480;12;4.5;The Wounded Healer
299382;6301982711;Video;2058;89;3.5;It's Potty Time
299387;0767901843;Book;4277;55;4.0;Nuts! Southwest Airlines' Crazy Recipe for Business and Personal Success
299449;6304076517;Video;577;50;4.5;Prospero's Books
299460;B0000062XS;Music;233;38;4.5;The Mamas & the Papas - Greatest Hits
299482;0142001619;Book;759;44;3.5;Salt: A World History
299555;0786886048;Book;649;10;4.5;The Relationship Rescue Workbook
299639;B000089RV6;Music;274;121;4.5;Back in Black (Deluxe Digipak)
299640;B000089RV5;Music;890;135;4.0;World Without Tears
299695;B000089RVP;Music;2887;132;4.5;Hittin' the Note
299713;B00005U2LS;Music;4557;14;5.0;Samba Bossa Nova
299735;630596260X;Video;3267;75;5.0;The Sandlot
299899;014034893X;Book;1131;402;4.0;Roll of Thunder, Hear My Cry
299940;096063889X;Book;1740;9;5.0;A Course in Miracles Combined Volume 2nd Ed: I. Text  II. Workbook for Students  III. Manual for Teachers
299953;B000001M1F;Music;3638;13;4.5;Disney Silly Songs: 20 Simply Super Singable Silly Songs
299954;B000001M1B;Music;369;112;4.5;The Lion King (1997 Original Broadway Cast)
299957;B000001M1Y;Music;3072;75;4.5;The Lion King: Original Motion Picture Soundtrack
299959;B000001M1W;Music;1561;92;5.0;The Nightmare Before Christmas: Original Motion Picture Soundtrack
300067;B000027QF8;Music;4311;5;4.0;Zorba the Greek
300082;B0000033GO;Music;1404;10;4.5;Appalachian Stomp: Bluegrass Classics
300084;B0000033GN;Music;3837;21;5.0;Funkify Your Life: Anthology
300091;0790734583;Video;1964;28;4.0;Above the Law
300158;6303075940;Video;4473;5;5.0;Jodi Stolove's Chair Dancing
300167;B00004W59Z;Music;3833;10;4.5;Whistle Bait: 25 Rockabilly Rave-Ups
300230;B00006JL1Z;Music;456;125;4.5;The Very Best of Fleetwood Mac
300304;B000009S3R;Music;4111;40;5.0;For the Record: 41 Number One Hits
300318;0380899531;Book;2793;57;4.5;Love Only Once (Malory Novels (Paperback))
300389;0894809946;Book;386;68;3.5;What to Expect the Toddler Years
300503;6302919754;Video;755;18;5.0;Offenbach - The Tales of Hoffmann
300580;6304474008;Video;2848;4;4.5;National Geographic's Cats: Caressing the Tiger
300581;6304418809;Video;3939;13;4.0;How to Be a Ballerina
300731;B00000JWGQ;Video;213;21;4.5;The Hiding Place
300873;B000000EBN;Music;4252;17;2.0;41 Great College Victory Songs
301027;B00006IUJU;DVD;1371;19;4.5;The Audrey Hepburn DVD Collection (Roman Holiday / Sabrina / Breakfast at Tiffany's)
301062;6303072747;Video;1859;7;4.0;Firecreek
301091;6300214826;Video;740;302;4.5;Apocalypse Now
301097;B0000032ZU;Music;1113;28;4.5;The Very Best of the Spinners [Rhino]
301102;B00000AVW3;Music;4548;7;4.5;Woodstock: Music from the Original Soundtrack and More
301112;0345349571;Book;3516;72;4.5;Distant Mirror:  The Calamitous 14th Century
301193;0451527666;Book;990;200;3.5;Ethan Frome (Signet Classics (Paperback))
301249;B00004WK2V;Music;3909;69;4.5;When Incubus Attacks, Vol. 1
301259;0515135283;Book;683;53;4.0;Without Fail
301263;B00004WK2L;Music;2016;34;5.0;Hot August Night
301266;B00002067T;Music;4386;111;5.0;The Grass Is Blue
301274;0780612981;Video;1125;28;4.0;B.A.P.S.
301275;B000006QI1;Video;1260;2;5.0;Biography - F. Scott Fitzgerald
301330;6303383041;Video;429;6;4.0;Jacob
301437;B00006J3Z8;Music;4972;10;4.0;Live From Bonnaroo Music Festival 2002
301470;B0000024ZG;Music;3024;3;4.5;Loggins & Messina
301589;1573223573;Book;2159;87;3.5;What Not to Wear
301720;189379203X;Video;1215;8;3.5;Embrace the Moon Tai Chi Chuan
301848;0764004638;Video;1834;17;4.5;Too Late the Hero
301867;6303418899;Video;3006;5;4.5;There Goes a Motorcycle
301876;B000002JAX;Music;90;50;4.5;Dreamland
301995;6300182355;Video;4335;109;4.5;Flash Gordon
302065;B000067FPE;DVD;2136;37;4.5;Doctor Who - The Key to Time - The Complete Adventure
302165;6302275733;Video;1910;6;4.0;Dr. Seuss - Hop On Pop
302316;B00006C7G9;Video;3503;786;5.0;Band of Brothers
302340;B00005CCBD;Music;3267;56;4.0;Before the Storm
302460;B00004TY8Y;Music;4748;65;4.5;The Wild Party (Lippa) (2000 Off-Broadway Cast)
302480;0800187806;Video;1108;28;4.0;Multiplicity
302482;6304675143;Video;3707;32;3.0;The Absent-Minded Professor (Colorized)
302516;6303192084;Video;3323;1;5.0;Dink the Little Dinosaur: Land of No Return
302666;6304118473;Video;3387;204;4.5;Bottle Rocket
302803;B00007EL9P;Music;1930;41;5.0;Superhero
303028;6302787513;Video;2932;73;4.5;North and South
303029;B00004WIB8;Video;1737;118;4.5;Henry V
303033;B00000FC7M;Music;3054;13;4.5;Billie Holiday - Greatest Hits (Sony)
303089;B00004WIBW;Video;2986;555;4.5;Sleepy Hollow
303102;B00004WIBD;Video;3037;75;4.0;Valmont
303260;6304212046;Video;4894;9;4.0;Macao
303293;B000002ITW;Music;1258;58;4.0;Four Way Street
303338;B00003A9MG;Music;1222;64;4.0;The Sopranos: Music From The HBO Original Series
303361;B000002IT2;Music;3978;328;5.0;Little Earthquakes
303439;B000066HQP;Music;4040;134;4.5;Freak of Nature
303566;0887309135;Book;4605;7;4.0;The Interpretation of Financial Statements
303693;0064407667;Book;3334;918;4.0;The Bad Beginning (A Series of Unfortunate Events, Book 1)
303711;0805499547;Book;1874;91;4.5;Experiencing God : Knowing and Doing His Will - Workbook
303717;B00005M2FI;Video;4588;30;5.0;Elmo's World - Wild Wild West
303724;B00005M2FC;Video;796;27;5.0;Santa Claus is Comin' to Town
303727;B00005M2FZ;Video;3138;15;4.5;Dragon Ball Z -  Babidi - The Dark Prince Returns (Uncut)
303728;B00005M2FX;Video;3202;8;4.0;Dragon Ball Z -  Babidi - Battle Royal (Uncut)
303730;B00005M2FV;Video;3172;10;4.5;Dragon Ball Z -  Babidi - Descent (Uncut)
303747;B00005M2F2;Video;2525;85;4.0;Barbie in The Nutcracker
303766;B00000I5Y6;Music;1092;43;4.0;The Best of Kansas [1999]
303854;B000055ZK8;Video;3007;58;4.5;WWE No Way Out 2001
303970;0609809539;Book;2207;1;5.0;The Relationship Cure : A 5 Step Guide to Strengthening Your Marriage, Family, and Friendships
304112;B000002NAK;Music;3257;132;4.5;Evita: The Complete Motion Picture Music Soundtrack
304366;6303560040;Video;4040;16;4.0;For Whom the Bell Tolls
304564;B00000J2K9;Video;3146;20;4.0;South Park: Not Without My Anus
305004;0764005529;Video;1130;27;4.0;Condorman
305008;0809247992;Book;4942;33;4.0;Words That Sell
305084;1558704655;Book;2592;19;4.0;The Complete Guide to Contracting Your Home
305371;B00006L3QR;Music;4401;21;5.0;Gone Wanderin'
305577;0684868784;Book;4216;20;4.5;How Can I Get Through to You? Closing the Intimacy Gap Between Men and Women
305663;0224059882;Toy;2288;3;5.0;Photostory Junior Book Kit
305802;0131422464;Book;3260;23;5.0;Core J2EE Patterns: Best Practices and Design Strategies, Second Edition
305936;B000002VDG;Music;3811;7;4.5;Ice Castles: Original Soundtrack Album
306218;0812511816;Book;4273;1501;4.0;The Eye of the World (The Wheel of Time, Book 1)
306430;0930289447;Book;4724;35;3.5;Batman: A Death in the Family
306732;6303382940;Video;4739;11;4.0;Unconquered
306756;0793173655;Book;4203;31;4.0;Making Big Money Investing in Foreclosures : Without Cash or Credit
307338;B000005HFA;Music;4401;8;5.0;Piano Reflections
307344;B000003IU8;Music;3787;10;4.5;Sleep Soundly
307414;B000002LGQ;Music;4484;150;4.5;Like a Prayer
307427;B000002LGI;Music;1651;32;4.5;Heart Shaped World
307927;B00008DDJ9;Video;868;117;4.5;Leslie Sansone - Walk Away the Pounds Express - Super Challenge
307928;B00000IQMT;Music;1620;380;4.5;Star Wars Episode I: The Phantom Menace - Original Motion Picture Soundtrack
308132;0446600253;Book;2107;170;4.0;Bless Me, Ultima
308201;6302148677;Video;908;13;4.0;The Horn Blows at Midnight
308374;B000001EC1;Music;1686;112;4.5;Crossroad
308396;0425155188;Book;4026;36;4.5;Rapture in Death (In Death (Paperback))
308657;0684841347;Book;4223;109;4.5;ONE DAY MY SOUL JUST OPENED UP : 40 DAYS AND 40 NIGHTS TOWARD SPIRITUAL STRENGTH AND PERSONAL GROWTH
308697;B00004XQ83;Music;308;445;4.5;O Brother, Where Art Thou?
308746;630310374X;Video;357;14;4.5;The Egg and I
308751;B00005QGAX;Music;4092;86;4.5;Bad [Bonus Tracks]
308805;B00005614M;Music;967;34;5.0;Birth of the Cool
308994;B00004U2GH;Music;4441;50;5.0;At San Quentin (The Complete 1969 Concert)
309026;6301924967;Video;193;9;5.0;1-2-3 Magic - Managing difficult Behavior in Children 2-12
309057;0789494264;Book;4277;4;4.0;Greece, Athens, & the Mainland (Eyewitness Travel Guides)
309062;6301696190;Video;2431;9;4.5;Thomas the Tank Engine and Friends: Thomas Gets Tricked
309119;032301609X;Book;3641;7;4.5;Mosby's Manual of Diagnostic and Laboratory Tests
309229;6302526124;Video;4595;4;4.5;Ride 'em Cowboy
309252;6305505721;Video;4644;24;5.0;The Outlaw Josey Wales
309406;B0000798EY;DVD;3532;82;4.5;Queer as Folk - The Complete Second Season (Showtime)
309546;B00000656E;Video;4919;7;3.5;Compromising Positions
309571;0694526088;Book;1224;363;4.5;Good to Great CD: Why Some Companies Make the Leap...And Others Don't
309598;B000001FRY;Music;1711;69;4.5;Boy
309637;B000000WHX;Music;2428;103;4.5;Blue Lines
309724;B0000029B0;Music;761;108;4.0;Aerosmith's Greatest Hits
309742;B00001NFCY;Music;4751;772;4.0;Human Clay
309764;0060694424;Book;4977;28;5.0;The Spirit of the Disciplines - Reissue : Understanding How God Changes Lives
309918;6302168228;Video;1501;20;4.0;The Field
310122;B00005TSMR;Video;3329;55;5.0;Balto Spanish Dubbed
310138;081743738X;Book;4579;13;4.5;Creative Nature & Outdoor Photography
310280;6305133964;Video;563;36;5.0;Made in Heaven
310314;079215830X;Video;4832;9;4.5;Adventures of Young Indiana Jones, Chapter 10 - The Phantom Train of Doom
310364;B00005N8Z1;Music;1805;281;3.0;Come Clean
310402;0792840984;Video;2314;7;4.5;The Fastest Gun Alive
310460;6301973305;Video;1559;28;4.5;Mr. Skeffington
310467;B00002EPXM;Sports;4684;5;4.0;Yoga Kit Living Arts
310620;B00000F02J;Video;2030;0;0.0;Karate By Fumio Demura Vol.02
310851;0744001986;Book;4559;36;4.5;Kingdom Hearts Official Strategy Guide
310852;6302946379;Video;3882;22;4.5;Rookie of the Year
310981;B000005IU1;Music;3850;55;4.5;The Stooges
310984;B000005IU2;Music;4765;126;4.5;Fun House
311129;0609808621;Book;3680;6;5.0;American Heart Association Quick & Easy Cookbook : More Than 200 Healthful Recipes You Can Make in Minutes (American Heart Association)
311202;0380002930;Book;723;819;4.5;Watership Down
311221;0842314296;Book;3485;64;4.5;Hinds' Feet on High Places
311265;0471592242;Book;2890;152;4.5;Trading for a Living: Psychology, Trading Tactics, Money Management
311304;1891984748;Book;4027;6;4.5;Start Your Own Wedding Consultant Business: Your Step-By-Step Guide to Success
311354;0792158393;Video;3156;16;4.0;Adventures of Young Indiana Jones, Chapter 17 - Masks of Evil
311383;B00002439O;Music;4041;6;4.0;The Most Relaxing Classical Album In the World Ever, Volume II
311442;0553609416;Book;2680;132;5.0;Complete Anne of Green Gable Boxed Set (Anne of Green Gables, Anne of the Island, Anne of Avonlea, Anne of Windy Poplars, Anne's House of Dreams, Anne of Ingleside, Rainbow Valley, Rilla of Ingleside)
311499;6304773366;Video;597;22;3.5;Zapped!
311503;B000007SFM;Music;4334;171;4.5;Rufus Wainwright
311662;0882405136;Book;358;22;4.5;One Man's Wilderness: An Alaskan Odyssey
311677;6301320344;Video;1929;6;4.0;Star Trek - The Animated Series, Vol. 3: The Survivor/ The Lorelei Signal
311826;B000002VRL;Music;1298;45;4.5;Brooks & Dunn - Greatest Hits
311837;B000002VRZ;Music;4287;38;4.5;Best Of The Outlaws: Green Grass & High Tides
311839;B000002VRQ;Music;4397;156;4.5;Dreamland
311869;0312291450;Book;1817;164;5.0;If Chins Could Kill : Confessions of a B Movie Actor
311886;B000062YAZ;Music;2333;504;4.5;Reign in Blood
311906;0425179613;Book;84;582;4.5;It's Not About the Bike: My Journey Back to Life
311993;0375714499;Book;4984;64;4.5;Manufacturing Consent : The Political Economy of the Mass Media
312135;B00007E8UU;Music;1654;24;4.0;Will Smith - Greatest Hits
312146;6303005233;Video;3705;41;4.5;There Goes a Fire Truck
312292;B00004YNI5;Music;2079;36;4.0;The Cha-Cha Slide
312310;B000002J90;Music;2926;65;4.5;Duncan Sheik
312447;0156656051;Book;3452;9;4.0;Night Flight
312492;B00008J2JF;Music;664;12;5.0;Playboy Jazz After Dark
312519;0060248025;Book;3671;51;5.0;Falling Up 10th Anniversary Edition
312527;0310205719;Book;32;816;3.5;The Purpose-Driven Life: What on Earth Am I Here For?
312844;B000003449;Music;2829;5;5.0;Let's Dance! : The Best Of Ballroom Foxtrots & Waltzes
312931;0071383832;Book;663;164;4.5;The Fat Flush Plan
312933;0375761519;Book;4526;16;4.5;Cracking the CLEP, 4th Edition (Cracking the Clep)
313177;0763600512;Book;3426;21;5.0;It's So Amazing! A Book About Eggs, Sperm, Birth, Babies, and Families
313348;6303431496;Video;1782;3;2.5;Francis in the Haunted House
313402;6304771746;Video;4555;2;4.0;The Far Pavilions (EP Version)
313429;B00005AADM;Video;4168;324;4.0;Miss Congeniality
313436;B00000I07N;Music;3400;24;4.0;Bon Jovi
313447;B00000I07P;Music;2746;92;4.0;Slippery When Wet
313448;B00000I07Q;Music;4655;49;4.5;New Jersey
313470;B000060NV3;Music;2821;42;5.0;Can You Hear Us?
313521;0962067164;Book;1946;149;4.0;Body Language Secrets: A Guide During Courtship & Dating
313523;B000002ACO;Music;2478;35;5.0;Mr. Tambourine Man
313570;B00001PE59;DVD;1026;187;5.0;Into the Woods
313651;0515127221;Book;2179;154;4.5;Sullivan's Island : A Lowcountry Tale
313720;B000002JEJ;Music;2628;86;5.0;Anastasia: Music From The Motion Picture (1997 Version)
313733;B000002JEP;Music;3399;43;4.5;Great Expectations (1998 Film)
313737;B0000066YC;Video;3702;9;4.0;Trading Mom
313739;B000002JEV;Music;3295;117;4.5;BBC Sessions
313829;1567301649;Video;4362;14;4.0;Point of Order
313973;B00006SFLV;DVD;3936;106;4.5;My So-Called Life (Complete Series)
314132;B000002MO6;Music;2488;32;5.0;My Life
314173;0743200403;Book;2439;110;4.5;One Up On Wall Street : How To Use What You Already Know To Make Money In The Market
314187;B0000028TU;Music;1199;40;4.5;Gloria Estefan - Greatest Hits
314202;B000009HF2;Music;2044;59;4.5;Frampton Comes Alive
314234;6302120624;Video;3483;69;4.0;Inherit the Wind
314297;0939263211;Video;2543;9;3.0;Kama Sutra of Sexual Positions Video: A Tantric Vision of Love
314347;B000050HSI;Music;1116;38;4.5;Anthology: Through the Years
314416;1560154004;Video;4155;0;0.0;Lyric Language - French/English 2
314431;B000065VB0;Music;3125;55;5.0;Peter Gabriel 3: Melt
314500;0062731025;Book;1822;35;4.5;The Cartoon Guide to Statistics
314547;B000065VBX;Music;2946;1;3.0;At This Moment: A Retrospective
314551;B000002GD4;Music;1785;18;4.0;The Breakfast Club: Original Motion Picture Soundtrack
314620;B00005UWHH;Music;844;70;4.5;Black Hawk Down
314671;0060930535;Book;2218;1285;4.0;The Poisonwood Bible: A Novel
314720;0764524879;Book;2973;25;5.0;Bass Guitar for Dummies
314755;B000003L0Y;Music;4666;53;4.5;There's Nothing Wrong With Love
314767;0385335881;Book;2200;266;4.5;Shopaholic Takes Manhattan
314794;0971412928;Book;2756;16;4.5;First Language Lessons for the Well-Trained Mind
314804;0761123695;Book;2376;48;4.0;The Introvert Advantage: How to Thrive in an Extrovert World
315029;0316829455;Book;2960;80;4.5;Eat to Live: The Revolutionary Formula for Fast and Sustained Weight Loss
315037;B0000042GM;Music;3699;9;5.0;Brahms: Works for Solo Piano
315046;B000055YSK;Music;4479;98;5.0;Little Sparrow
315097;0785267816;Book;3173;0;0.0;Maxwell 3-in-1 Special Edition (The Winning Attitude / Developing the Leaders Around You / Becoming a Person of Influence)
315111;0316779148;Book;4287;75;4.5;The Pregnancy Book: Month-by-Month, Everything You Need to Know From America's Baby Experts
315127;4766111206;Book;3890;44;4.5;How to Draw Anime & Game Characters, Vol. 1: Basics for Beginners and Beyond
315170;6302878780;Video;593;69;4.5;Over the Edge
315243;6300181316;Video;1629;15;4.5;Scarface
315534;0735200661;Book;1990;48;4.5;Technical Analysis of the Financial Markets: A Comprehensive Guide to Trading Methods and Applications
315541;B00005MNHF;Video;714;13;4.0;Quick Fix Total Pilates Workout
315563;B000051S3Y;Video;670;38;4.0;Big Jake
315570;B000051S3O;Video;738;169;5.0;The Incredible Adventures of Wallace and Gromit
315592;B00007L199;Video;3329;0;0.0;Oxycise! Easy Does It Level One Video Set
315619;B000006CC6;Music;2249;7;5.0;The Definitive Collection
315689;0783217048;Video;816;80;4.5;To Wong Foo, Thanks for Everything! Julie Newmar
315811;B000002OWW;Music;2613;54;5.0;Strait Out of the Box
315818;B000002OWD;Music;4705;36;5.0;Barometer Soup
315925;6302658527;Video;1851;16;3.5;Teachers
315938;0446520942;Book;2317;113;4.5;Selling the Invisible : A Field Guide to Modern Marketing
316059;0761120157;Book;627;15;4.0;BBQ USA: 425 Fiery Recipes from All Across America
316067;0767023234;Video;2934;10;4.5;The Secret Life of Geisha
316287;1890035017;Book;1834;84;4.0;The Cure for All Diseases
316318;0072928387;Music;3193;14;5.0;Seven Brides for Seven Brothers (1954 Film Soundtrack)
316354;B000004137;Music;3062;17;4.5;"Mozart: Requiem / McNair, Watkinson, Araiza, Lloyd; Marriner"
316373;B00000G3AW;Video;2788;2;3.5;Flik's Musical Adventure (Sing Along Songs)
316424;B00000G3A7;Video;4413;25;5.0;Get a Life Vol 2
316455;B00005JYBD;Music;1843;200;4.0;Pearl Harbor
316531;0743212134;Book;2906;11;5.0;Putting Out of Your Mind
316542;B00005OCR8;Video;2660;7;5.0;The Best Christmas Pageant Ever
317053;0553210092;Book;368;348;3.5;The Scarlet Letter
317068;6301331362;Video;836;7;4.0;Cinderella Liberty
317111;1556434650;Book;4287;8;5.0;Rainbow Green Live-Food Cuisine
317129;B000001M0Z;Music;716;46;4.5;Disney Baby Lullaby: Favorite Sleepytime Songs for Baby and You
